永久,sub-concept,称
包含,sub-concept,年
固定,sub-concept,手写
包含,sub-concept,媒体
广义,sub-concept,资源
模仿,sub-concept,信息
正式,sub-concept,类型
期,sub-concept,手写
可靠,sub-concept,载体
中,sub-concept,居多
284,sub-concept,重复
文献,sub-concept,登载
DOE,sub-concept,纸质
多种,sub-concept,资源
数量,sub-concept,周期
分为,sub-concept,类型
官方,sub-concept,资源
排序,sub-concept,各期
成熟,sub-concept,资源
过程,sub-concept,纸质
记载,sub-concept,统一
年,sub-concept,手写
规避,sub-concept,类型
失真,sub-concept,媒体
年,sub-concept,卷
隐蔽,sub-concept,客观
即P,sub-concept,载体
软载体,sub-concept,分
建设,sub-concept,两
含有,sub-concept,连续
归纳,sub-concept,资源
有什,sub-concept,题
责任,sub-concept,资源
软载体,sub-concept,称
记录,sub-concept,载体
瞬时性,sub-concept,两
存取,sub-concept,种类
含有,sub-concept,再版
内容,sub-concept,类型
检阅,sub-concept,续
产权,sub-concept,纸质
指,sub-concept,指
出版物,sub-concept,类型
动态,sub-concept,信息
内容,sub-concept,纸张
期刊,sub-concept,固定
两,sub-concept,周期
排序,sub-concept,定期
作用,sub-concept,卷
名称,sub-concept,记录
人脑,sub-concept,密
流通,sub-concept,纸质
高,sub-concept,纸张
存储,sub-concept,含义
信息,sub-concept,顺序号
共,sub-concept,顺序号
 ,sub-concept,纸质
纸张,sub-concept,载体
发现,sub-concept,统一
间接,sub-concept,信息
磁盘,sub-concept,类
定期,sub-concept,集合
长,sub-concept,载体
实力,sub-concept,类型
称为,sub-concept,记录
49,sub-concept,登载
长,sub-concept,指
会议录,sub-concept,信息
体系,sub-concept,资源
续,sub-concept,材料
新颖性,sub-concept,类型
数量,sub-concept,内容
有限,sub-concept,两
定律,sub-concept,信息
记载,sub-concept,出版
纸张,sub-concept,资源
要素,sub-concept,资源
实物,sub-concept,载体
硬载体,sub-concept,分
纸质,sub-concept,信息
自然,sub-concept,种类
辗转,sub-concept,信息
年月,sub-concept,资源
作者,sub-concept,资源
中,sub-concept,期
准确,sub-concept,信息
可靠性,sub-concept,称
名称,sub-concept,纸质
中,sub-concept,出版物
教科文,sub-concept,纸质
人脑,sub-concept,称
浓度,sub-concept,密
信息源,sub-concept,客观
作用,sub-concept,居多
引用率,sub-concept,指
第三,sub-concept,统一
学术,sub-concept,登载
引用率,sub-concept,载体
49,sub-concept,各期
中,sub-concept,年
保存型,sub-concept,种类
图书,sub-concept,记录
媒体,sub-concept,极
新,sub-concept,信息
科学技术,sub-concept,重复
国,sub-concept,信息
记载,sub-concept,般
区域,sub-concept,各期
n,sub-concept,手写
划分,sub-concept,信息
若干,sub-concept,版式
284,sub-concept,定期
称,sub-concept,复制
行业,sub-concept,类型
登载,sub-concept,超过
称,sub-concept,集合
选择,sub-concept,含义
资源,sub-concept,手写
价,sub-concept,多种
要点,sub-concept,含义
点击,sub-concept,信息
284,sub-concept,期
先进,sub-concept,资源
承担,sub-concept,种类
期刊,sub-concept,手写
 ,sub-concept,少
单位,sub-concept,期刊
论文,sub-concept,顺序号
动力,sub-concept,功能
狭义,sub-concept,含义
称,sub-concept,记录
再生性,sub-concept,资源
前,sub-concept,文章
再版,sub-concept,复制
负担,sub-concept,纸质
电波,sub-concept,密
文献,sub-concept,信息
文章,sub-concept,材料
作用,sub-concept,重复
49,sub-concept,期刊
记载,sub-concept,居多
284,sub-concept,统一
结论,sub-concept,续
国,sub-concept,纸质
标准,sub-concept,思考
发展,sub-concept,复制
知识,sub-concept,密
总称,sub-concept,资源
文章,sub-concept,资源
物质,sub-concept,含义
会议录,sub-concept,类型
现状,sub-concept,信息
检阅,sub-concept,超过
登载,sub-concept,信息
统计,sub-concept,信息
重复,sub-concept,信息
表现,sub-concept,密
磁盘,sub-concept,载体
剩下,sub-concept,出版
搜集,sub-concept,出版物
人才,sub-concept,年月
文件,sub-concept,纸质
易于,sub-concept,信息
两,sub-concept,文章
包含,sub-concept,重复
引用率,sub-concept,包括
区域,sub-concept,连续
资源,sub-concept,材料
静态,sub-concept,种类
n,sub-concept,集合
顺序号,sub-concept,指
过程,sub-concept,信息
利用率,sub-concept,手写
狭义,sub-concept,多种
细节,sub-concept,客观
单位,sub-concept,各期
周期,sub-concept,材料
学术性,sub-concept,篇
成果,sub-concept,出版
文献,sub-concept,分
数量,sub-concept,极
第三,sub-concept,期
DOE,sub-concept,信息
第三,sub-concept,文章
提取,sub-concept,密
版式,sub-concept,媒体
10,sub-concept,固定
出版,sub-concept,类型
统计,sub-concept,资源
出版物,sub-concept,纸张
文献指,sub-concept,资源
书目,sub-concept,纸质
政府,sub-concept,种类
统计,sub-concept,超过
课题,sub-concept,信息
客观,sub-concept,媒体
培养,sub-concept,般
国内外贸易,sub-concept,纸质
磁盘,sub-concept,分
培养,sub-concept,固定
实物,sub-concept,媒体
参谋,sub-concept,信息
科学技术,sub-concept,卷
统计,sub-concept,版式
流通,sub-concept,信息
公布,sub-concept,类型
形式,sub-concept,含义
第一,sub-concept,分
胶片,sub-concept,分
保存,sub-concept,客观
225,sub-concept,周期
质量,sub-concept,资源
再版,sub-concept,纸张
传递,sub-concept,信息
设置,sub-concept,种类
数量,sub-concept,出版
硬载体,sub-concept,称
机构,sub-concept,信息
水平,sub-concept,信息
社会,sub-concept,类型
连续,sub-concept,印刷
即P,sub-concept,记录
续,sub-concept,手段
单位,sub-concept,名称
对象,sub-concept,两
少,sub-concept,手写
文献,sub-concept,纸质
区域,sub-concept,载体
引用率,sub-concept,手段
标准,sub-concept,种类
印刷,sub-concept,资源
卷,sub-concept,资源
宣读,sub-concept,信息
针对性,sub-concept,密
发现,sub-concept,登载
细节,sub-concept,密
捕获,sub-concept,信息
卷,sub-concept,材料
作用,sub-concept,续
倍,sub-concept,重复
检测,sub-concept,资源
年,sub-concept,集合
宇航局,sub-concept,信息
活动,sub-concept,类型
信息,sub-concept,版式
共,sub-concept,版式
包含,sub-concept,卷
电,sub-concept,极
知识,sub-concept,资源
定义,sub-concept,密
可靠,sub-concept,媒体
搜集,sub-concept,顺序号
大型,sub-concept,资源
成就,sub-concept,作者
225,sub-concept,内容
 ,sub-concept,再版
作用,sub-concept,种类
理解,sub-concept,含义
发现,sub-concept,版式
规章制度,sub-concept,纸质
广义,sub-concept,概述
硬载体,sub-concept,载体
题,sub-concept,信息
科学技术,sub-concept,各期
学科,sub-concept,重复
选题,sub-concept,信息
论文,sub-concept,期
版式,sub-concept,印刷
企业,sub-concept,纸质
核心,sub-concept,名称
长,sub-concept,记录
第三,sub-concept,年月
图书,sub-concept,图书
社会存在,sub-concept,信息
信息,sub-concept,名称
登载,sub-concept,登载
共,sub-concept,名称
p,sub-concept,纸质
门,sub-concept,纸质
长,sub-concept,复制
进展期,sub-concept,纸质
学术,sub-concept,居多
成果,sub-concept,期刊
等同,sub-concept,含义
作用,sub-concept,登载
n倍,sub-concept,极
提取,sub-concept,称
流通,sub-concept,复制
利用,sub-concept,信息
纸质,sub-concept,媒体
10,sub-concept,版式
高等院校,sub-concept,纸质
性质,sub-concept,类型
记录,sub-concept,信息
新,sub-concept,类
本体,sub-concept,看法
存放,sub-concept,资源
文献,sub-concept,再版
大型,sub-concept,种类
49,sub-concept,周期
核心,sub-concept,版式
论文,sub-concept,材料
包含,sub-concept,分
成果,sub-concept,内容
顺序号,sub-concept,纸张
输出,sub-concept,信息
统计,sub-concept,再版
包含,sub-concept,定期
学科,sub-concept,居多
看法,sub-concept,资源
情况,sub-concept,类型
包含,sub-concept,各期
即P,sub-concept,信息
p,sub-concept,手写
第三,sub-concept,定期
284,sub-concept,年月
命令,sub-concept,纸质
有限,sub-concept,密
学科,sub-concept,期
定义,sub-concept,信息
信息源,sub-concept,载体
n2,sub-concept,各期
信息,sub-concept,类
含有,sub-concept,定期
论文,sub-concept,题
存放,sub-concept,信息
连续,sub-concept,记录
年月,sub-concept,复制
期,sub-concept,集合
水平,sub-concept,纸张
传递,sub-concept,篇
概念,sub-concept,信息
磁带,sub-concept,称
包含,sub-concept,类
表达,sub-concept,载体
主观,sub-concept,含义
科学,sub-concept,功能
含量,sub-concept,集合
被摘率,sub-concept,指
四,sub-concept,类型
秘密,sub-concept,资源
结论,sub-concept,文章
声波,sub-concept,含义
观点,sub-concept,多种
理解,sub-concept,资源
被摘率,sub-concept,载体
产权,sub-concept,资源
模仿,sub-concept,纸质
学术性,sub-concept,各期
人才,sub-concept,连续
信号,sub-concept,概述
图,sub-concept,载体
第三,sub-concept,居多
再版,sub-concept,信息
物质,sub-concept,密
周期,sub-concept,纸质
统一,sub-concept,指
成果,sub-concept,卷
年,sub-concept,年
顺序号,sub-concept,包括
纸张,sub-concept,两
图,sub-concept,纸张
物质,sub-concept,称
政策,sub-concept,资源
n2,sub-concept,登载
被摘率,sub-concept,纸张
区域,sub-concept,印刷
两,sub-concept,居多
含有,sub-concept,重复
对象,sub-concept,含义
产品,sub-concept,类型
论文,sub-concept,记录
分布,sub-concept,材料
若干,sub-concept,名称
内容,sub-concept,分
载体,sub-concept,称
论文,sub-concept,集合
形式,sub-concept,信息
 ,sub-concept,期
区域,sub-concept,统一
家,sub-concept,信息
两,sub-concept,篇
若干,sub-concept,超过
有机,sub-concept,两
缺点,sub-concept,信息
类,sub-concept,多种
强,sub-concept,分
定义,sub-concept,记录
软载体,sub-concept,含义
文章,sub-concept,复制
布拉德福,sub-concept,记录
学术性,sub-concept,文章
概念,sub-concept,看法
有什,sub-concept,思考
225,sub-concept,出版
布拉德福,sub-concept,复制
实物,sub-concept,称
学科,sub-concept,纸张
协调,sub-concept,信息
语言,sub-concept,称
国内外,sub-concept,种类
第三,sub-concept,篇
论文,sub-concept,包括
权威,sub-concept,纸质
年,sub-concept,出版物
排序,sub-concept,极
登载,sub-concept,手段
发现,sub-concept,超过
图,sub-concept,包括
分布,sub-concept,手写
n,sub-concept,印刷
重点,sub-concept,手段
排序,sub-concept,作者
被摘率,sub-concept,包括
有序化,sub-concept,信息
版式,sub-concept,载体
284,sub-concept,般
成就,sub-concept,各期
数据,sub-concept,多种
信息,sub-concept,载体
篇,sub-concept,手写
技术,sub-concept,看法
存贮,sub-concept,媒体
n倍,sub-concept,出版
学科,sub-concept,年
检阅,sub-concept,出版物
检阅,sub-concept,少
期刊,sub-concept,期刊
著名,sub-concept,集合
标准,sub-concept,手段
联合国,sub-concept,纸质
国会,sub-concept,类型
交流,sub-concept,含义
引进,sub-concept,纸质
分布,sub-concept,集合
学科,sub-concept,复制
前,sub-concept,期
生产,sub-concept,资源
符号,sub-concept,类
读者,sub-concept,包括
足,sub-concept,客观
成就,sub-concept,版式
承载,sub-concept,密
n,sub-concept,媒体
标准,sub-concept,指
样本,sub-concept,纸质
足,sub-concept,称
称,sub-concept,纸质
搜集,sub-concept,般
培养,sub-concept,文章
n倍,sub-concept,周期
分为,sub-concept,信息
国际,sub-concept,纸质
正式,sub-concept,信息
期刊,sub-concept,少
 ,sub-concept,手写
真实,sub-concept,称
剩下,sub-concept,般
资源,sub-concept,指
发现,sub-concept,年月
信息,sub-concept,分
顺序号,sub-concept,材料
磁盘,sub-concept,含义
续,sub-concept,纸质
第三,sub-concept,般
理解,sub-concept,概述
区域,sub-concept,媒体
判别,sub-concept,集合
媒体,sub-concept,定期
表现,sub-concept,资源
磁带,sub-concept,两
学术,sub-concept,信息
中,sub-concept,记录
文献,sub-concept,指
反馈,sub-concept,客观
中,sub-concept,卷
提供,sub-concept,客观
定义,sub-concept,称
 ,sub-concept,出版
著名,sub-concept,纸质
人才,sub-concept,篇
经营,sub-concept,类型
单位,sub-concept,版式
代表,sub-concept,记录
类,sub-concept,含义
重复,sub-concept,资源
科学,sub-concept,作用
各期,sub-concept,集合
期刊,sub-concept,定期
代表,sub-concept,集合
核心,sub-concept,超过
n2,sub-concept,信息
n2,sub-concept,少
学术性,sub-concept,年
被摘率,sub-concept,印刷
核心,sub-concept,资源
出版,sub-concept,复制
判别,sub-concept,指
政策,sub-concept,信息
建设,sub-concept,功能
年,sub-concept,作者
读者,sub-concept,载体
发现,sub-concept,作者
10,sub-concept,出版物
统计,sub-concept,作者
发现,sub-concept,续
硬载体,sub-concept,媒体
科技,sub-concept,题
资源,sub-concept,分
区域,sub-concept,再版
检阅,sub-concept,定期
提取,sub-concept,含义
剩下,sub-concept,版式
信息,sub-concept,纸质
链接,sub-concept,种类
剩下,sub-concept,固定
载体,sub-concept,图书
归纳,sub-concept,多种
细节,sub-concept,媒体
过程,sub-concept,印刷
作用,sub-concept,名称
辗转,sub-concept,两
成就,sub-concept,登载
书刊,sub-concept,种类
国,sub-concept,资源
报告,sub-concept,纸质
存储,sub-concept,信息
特性,sub-concept,资源
核心,sub-concept,极
收集,sub-concept,信息
四,sub-concept,思考
申请,sub-concept,资源
培养,sub-concept,年月
科学技术,sub-concept,统一
称为,sub-concept,手写
合作,sub-concept,资源
学术,sub-concept,文章
登载,sub-concept,再版
续,sub-concept,包括
有机,sub-concept,含义
机制,sub-concept,信息
形式,sub-concept,种类
对象,sub-concept,密
针对性,sub-concept,资源
论文,sub-concept,资源
传递,sub-concept,居多
10,sub-concept,续
电,sub-concept,内容
年月,sub-concept,信息
核心,sub-concept,续
过程,sub-concept,媒体
连续,sub-concept,信息
电,sub-concept,年月
指向性,sub-concept,信息
作用,sub-concept,作者
检阅,sub-concept,登载
n,sub-concept,载体
报告,sub-concept,类型
索取,sub-concept,资源
载体,sub-concept,建设
培养,sub-concept,极
声波,sub-concept,称
般,sub-concept,印刷
49,sub-concept,居多
文献,sub-concept,印刷
顺序号,sub-concept,印刷
搜集,sub-concept,再版
n倍,sub-concept,内容
检阅,sub-concept,内容
得以,sub-concept,密
胶片,sub-concept,含义
判别,sub-concept,包括
n2,sub-concept,手写
极,sub-concept,复制
结论,sub-concept,篇
硬载体,sub-concept,含义
媒体,sub-concept,年月
成果,sub-concept,年
剩下,sub-concept,再版
工具,sub-concept,资源
定义,sub-concept,多种
表达,sub-concept,媒体
统计,sub-concept,名称
教科文,sub-concept,资源
主观,sub-concept,密
登录,sub-concept,信息
期刊,sub-concept,种类
反馈,sub-concept,载体
服务型,sub-concept,种类
保存,sub-concept,图书
居多,sub-concept,手写
提供,sub-concept,载体
保护,sub-concept,信息
人脑,sub-concept,信息
专利,sub-concept,题
包含,sub-concept,统一
被摘率,sub-concept,媒体
代表,sub-concept,印刷
n2,sub-concept,年
多种,sub-concept,含义
光盘,sub-concept,信息
时常,sub-concept,分
载体,sub-concept,含义
单位,sub-concept,固定
文献,sub-concept,媒体
续,sub-concept,载体
传递,sub-concept,极
表现,sub-concept,媒体
检阅,sub-concept,各期
形式,sub-concept,看法
 ,sub-concept,连续
时常,sub-concept,称
记载,sub-concept,年
会议,sub-concept,题
作用,sub-concept,连续
获取,sub-concept,纸质
属性,sub-concept,信息
指,sub-concept,密
信息,sub-concept,连续
电,sub-concept,定期
共,sub-concept,连续
排序,sub-concept,超过
新,sub-concept,媒体
学科,sub-concept,般
完整,sub-concept,信息
培养,sub-concept,居多
读者,sub-concept,媒体
文字,sub-concept,称
图书,sub-concept,种类
n,sub-concept,包括
连续,sub-concept,指
网络,sub-concept,资源
称为,sub-concept,复制
加工,sub-concept,客观
光盘,sub-concept,资源
刊载,sub-concept,集合
传递,sub-concept,载体
长,sub-concept,纸质
定期,sub-concept,材料
培养,sub-concept,定期
缺点,sub-concept,含义
类型,sub-concept,信息
水平,sub-concept,载体
课程,sub-concept,信息
流通,sub-concept,载体
表达,sub-concept,客观
区域,sub-concept,文章
定期,sub-concept,资源
真实性,sub-concept,信息
n倍,sub-concept,版式
n2,sub-concept,续
寿命,sub-concept,复制
出发,sub-concept,多种
资源,sub-concept,称
信息,sub-concept,多种
冗余性,sub-concept,信息
发现,sub-concept,年
编辑,sub-concept,类型
建设性,sub-concept,资源
49,sub-concept,超过
长期,sub-concept,信息
读者,sub-concept,印刷
被摘率,sub-concept,资源
布拉德福,sub-concept,资源
家,sub-concept,类型
联合国,sub-concept,类型
国会,sub-concept,纸质
开发,sub-concept,密
状态,sub-concept,种类
数据,sub-concept,资源
研究,sub-concept,各期
统计,sub-concept,重复
 ,sub-concept,各期
登载,sub-concept,媒体
学位,sub-concept,类型
文献,sub-concept,称
可靠,sub-concept,类
先进,sub-concept,纸质
284,sub-concept,顺序号
学科,sub-concept,出版
作用,sub-concept,信息
行业,sub-concept,信息
学术性,sub-concept,续
期刊,sub-concept,思考
电,sub-concept,周期
过程,sub-concept,载体
媒体,sub-concept,客观
运动,sub-concept,种类
永久,sub-concept,信息
易于,sub-concept,载体
成就,sub-concept,期刊
重点,sub-concept,信息
失真,sub-concept,含义
传递,sub-concept,资源
可靠,sub-concept,纸质
声波,sub-concept,信息
文章,sub-concept,包括
少,sub-concept,指
本体,sub-concept,信息
研究,sub-concept,固定
中,sub-concept,统一
磁盘,sub-concept,信息
成就,sub-concept,年
年,sub-concept,超过
排序,sub-concept,年月
中,sub-concept,期刊
人才,sub-concept,出版物
单位,sub-concept,内容
发明,sub-concept,信息
发展,sub-concept,纸张
密级,sub-concept,类型
手段,sub-concept,信息
极,sub-concept,指
 ,sub-concept,文章
顺序号,sub-concept,资源
负责,sub-concept,信息
学位,sub-concept,题
研究,sub-concept,名称
有用,sub-concept,资源
文献,sub-concept,载体
续,sub-concept,媒体
区域,sub-concept,纸质
能源部,sub-concept,资源
方针,sub-concept,资源
高,sub-concept,记录
科技,sub-concept,资源
期刊,sub-concept,集合
系统,sub-concept,资源
国内外,sub-concept,资源
284,sub-concept,年
期刊,sub-concept,记录
称,sub-concept,手写
核心,sub-concept,题
作用,sub-concept,般
含量,sub-concept,指
刊载,sub-concept,包括
信息,sub-concept,含义
居多,sub-concept,信息
科学技术,sub-concept,居多
搜集,sub-concept,出版
结论,sub-concept,定期
核心,sub-concept,材料
284,sub-concept,期刊
含量,sub-concept,手段
利用,sub-concept,类型
单位,sub-concept,期
分布,sub-concept,媒体
声波,sub-concept,密
思考,sub-concept,资源
磁带,sub-concept,载体
判别,sub-concept,媒体
第三,sub-concept,少
读者,sub-concept,指
划分,sub-concept,资源
成就,sub-concept,顺序号
发行,sub-concept,信息
包含,sub-concept,少
存放,sub-concept,种类
n2,sub-concept,手段
方针,sub-concept,信息
第三,sub-concept,出版物
先进,sub-concept,信息
参考,sub-concept,资源
实物,sub-concept,含义
科技,sub-concept,信息
内容,sub-concept,手写
剩下,sub-concept,续
记载,sub-concept,重复
电波,sub-concept,客观
理解,sub-concept,信息
年,sub-concept,年月
选题,sub-concept,类型
核心,sub-concept,出版
若干,sub-concept,卷
统一,sub-concept,包括
设计,sub-concept,类型
发展,sub-concept,作用
新,sub-concept,分
积累,sub-concept,资源
单位,sub-concept,登载
情况,sub-concept,纸质
中,sub-concept,少
宣传品,sub-concept,资源
导航,sub-concept,种类
媒体,sub-concept,内容
发行,sub-concept,纸质
竞争,sub-concept,资源
手段,sub-concept,资源
定律,sub-concept,指
第三,sub-concept,期刊
加工,sub-concept,多种
表现,sub-concept,类
结论,sub-concept,连续
10,sub-concept,再版
长,sub-concept,信息
政府,sub-concept,纸质
感知,sub-concept,种类
区域,sub-concept,出版物
10,sub-concept,般
论文,sub-concept,周期
强,sub-concept,资源
行业,sub-concept,纸质
重点,sub-concept,资源
若干,sub-concept,居多
登载,sub-concept,集合
公开,sub-concept,类型
瞬时性,sub-concept,信息
历史,sub-concept,资源
过程,sub-concept,看法
协调,sub-concept,资源
出版物,sub-concept,材料
年,sub-concept,再版
隐蔽,sub-concept,分
第三,sub-concept,各期
284,sub-concept,少
研究,sub-concept,出版物
两,sub-concept,种类
表现,sub-concept,两
成就,sub-concept,名称
超过,sub-concept,记录
极,sub-concept,媒体
人才,sub-concept,文章
技术,sub-concept,周期
剩下,sub-concept,顺序号
浓度,sub-concept,含义
出发,sub-concept,信息
统一,sub-concept,纸质
作者,sub-concept,复制
电子型,sub-concept,信息
超过,sub-concept,集合
单位,sub-concept,出版
文字,sub-concept,含义
开发,sub-concept,客观
卷,sub-concept,包括
标准,sub-concept,纸质
分布,sub-concept,印刷
产品,sub-concept,纸质
语言,sub-concept,信息
学术性,sub-concept,登载
单位,sub-concept,年月
人类,sub-concept,载体
发明,sub-concept,类型
数量,sub-concept,超过
作用,sub-concept,再版
先进,sub-concept,类型
依附体,sub-concept,要素
中,sub-concept,包括
有限,sub-concept,信息
统一,sub-concept,印刷
资源,sub-concept,客观
名称,sub-concept,载体
期刊,sub-concept,作者
无限性,sub-concept,特征
技术,sub-concept,篇
登载,sub-concept,顺序号
若干,sub-concept,重复
发现,sub-concept,卷
符号,sub-concept,信息
材料,sub-concept,媒体
新颖性,sub-concept,纸质
等同,sub-concept,信息
含有,sub-concept,名称
反馈,sub-concept,两
社会,sub-concept,纸质
优缺点,sub-concept,种类
人脑,sub-concept,含义
学术,sub-concept,年月
内容,sub-concept,类
结论,sub-concept,作者
排序,sub-concept,期刊
机构,sub-concept,种类
检阅,sub-concept,极
布拉德福,sub-concept,年月
刊载,sub-concept,纸质
引用率,sub-concept,集合
读者,sub-concept,复制
审查,sub-concept,信息
成熟,sub-concept,类型
知识,sub-concept,媒体
寿命,sub-concept,材料
引用率,sub-concept,记录
动态,sub-concept,种类
期刊,sub-concept,包括
图,sub-concept,材料
表现,sub-concept,分
定期,sub-concept,复制
寿命,sub-concept,资源
被摘率,sub-concept,材料
AD,sub-concept,资源
收集,sub-concept,纸质
出版物,sub-concept,题
两,sub-concept,看法
发展,sub-concept,资源
第三,sub-concept,卷
发现,sub-concept,内容
载体,sub-concept,要素
媒介,sub-concept,看法
被摘率,sub-concept,复制
媒体,sub-concept,周期
文献,sub-concept,连续
学术性,sub-concept,年月
225,sub-concept,再版
中,sub-concept,连续
刊载,sub-concept,媒体
年,sub-concept,印刷
图,sub-concept,记录
狭义,sub-concept,概述
刊载,sub-concept,指
称,sub-concept,信息
两,sub-concept,卷
易,sub-concept,含义
指,sub-concept,材料
中,sub-concept,载体
卷,sub-concept,印刷
结论,sub-concept,少
分布,sub-concept,包括
含有,sub-concept,居多
源优点,sub-concept,称
名称,sub-concept,包括
定律,sub-concept,手段
研究,sub-concept,出版
利用率,sub-concept,纸质
表述,sub-concept,信息
科学技术,sub-concept,超过
学术,sub-concept,极
文献,sub-concept,手写
225,sub-concept,固定
期刊,sub-concept,连续
前,sub-concept,居多
胶片,sub-concept,密
期刊,sub-concept,指
居多,sub-concept,纸张
年,sub-concept,媒体
统计,sub-concept,年
n,sub-concept,手段
培养,sub-concept,周期
价,sub-concept,类型
超过,sub-concept,印刷
磁带,sub-concept,密
期刊,sub-concept,载体
极,sub-concept,载体
发现,sub-concept,重复
瞬时性,sub-concept,类
规章制度,sub-concept,类型
年,sub-concept,统一
布拉德福,sub-concept,载体
n倍,sub-concept,各期
协调,sub-concept,类型
信息,sub-concept,重复
共,sub-concept,重复
信息,sub-concept,要素
 ,sub-concept,固定
学科,sub-concept,名称
文章,sub-concept,记录
发现,sub-concept,文章
有机,sub-concept,密
筛选,sub-concept,信息
出版,sub-concept,媒体
区域,sub-concept,年
学术性,sub-concept,少
加工,sub-concept,分
284,sub-concept,版式
年,sub-concept,定期
纸张,sub-concept,类
反馈,sub-concept,分
报告,sub-concept,思考
卷,sub-concept,复制
分布,sub-concept,纸张
定义,sub-concept,分
免费,sub-concept,资源
否,sub-concept,种类
反馈,sub-concept,类
人才,sub-concept,般
利用,sub-concept,类
思考,sub-concept,信息
人才,sub-concept,固定
居多,sub-concept,材料
判别,sub-concept,手段
主观,sub-concept,媒体
定义,sub-concept,手写
包含,sub-concept,年月
推销,sub-concept,类型
续,sub-concept,集合
284,sub-concept,各期
称为,sub-concept,指
两,sub-concept,重复
区域,sub-concept,期刊
n2,sub-concept,年月
名称,sub-concept,印刷
内容,sub-concept,信息
水平,sub-concept,集合
失真,sub-concept,密
物质,sub-concept,信息
极,sub-concept,包括
检阅,sub-concept,文章
第一,sub-concept,载体
水平,sub-concept,复制
结论,sub-concept,统一
收集,sub-concept,多种
49,sub-concept,定期
学科,sub-concept,统一
中,sub-concept,版式
交流,sub-concept,信息
排序,sub-concept,少
作用,sub-concept,期
检阅,sub-concept,期
网页,sub-concept,信息
培养,sub-concept,少
少,sub-concept,载体
内容,sub-concept,含义
说明书,sub-concept,资源
学术性,sub-concept,出版
成果,sub-concept,篇
49,sub-concept,卷
期刊,sub-concept,文章
用于,sub-concept,信息
编辑,sub-concept,纸质
负责,sub-concept,资源
区域,sub-concept,集合
单位,sub-concept,般
225,sub-concept,超过
语言,sub-concept,分
人类,sub-concept,分
单位,sub-concept,再版
即P,sub-concept,纸质
发明,sub-concept,资源
论文,sub-concept,纸张
永久,sub-concept,资源
出版,sub-concept,纸质
积累,sub-concept,多种
输出,sub-concept,纸质
随意性,sub-concept,类
续,sub-concept,手写
针对性,sub-concept,称
10,sub-concept,顺序号
第三,sub-concept,版式
重点,sub-concept,材料
收集,sub-concept,含义
之上,sub-concept,图书
口头,sub-concept,含义
年,sub-concept,载体
布拉德福,sub-concept,统一
科学技术,sub-concept,少
长,sub-concept,手段
含有,sub-concept,版式
重点,sub-concept,复制
出版,sub-concept,印刷
作者,sub-concept,印刷
年月,sub-concept,印刷
固定,sub-concept,信息
撰写,sub-concept,资源
人类,sub-concept,类
成就,sub-concept,再版
论文,sub-concept,统一
培养,sub-concept,出版物
指,sub-concept,含义
10,sub-concept,登载
研究,sub-concept,篇
年,sub-concept,复制
技术,sub-concept,超过
收集,sub-concept,类型
标准,sub-concept,复制
理想,sub-concept,类型
保存,sub-concept,类
数量,sub-concept,连续
学科,sub-concept,手段
10,sub-concept,出版
学术性,sub-concept,统一
培养,sub-concept,各期
电,sub-concept,续
利用,sub-concept,分
超过,sub-concept,纸张
利用率,sub-concept,媒体
高等院校,sub-concept,类型
体系,sub-concept,类型
分布,sub-concept,手段
技术,sub-concept,极
类型,sub-concept,材料
负担,sub-concept,类型
搜集,sub-concept,版式
论文,sub-concept,定期
数量,sub-concept,再版
媒介,sub-concept,资源
定期,sub-concept,印刷
作者,sub-concept,媒体
流行,sub-concept,多种
n倍,sub-concept,统一
搜集,sub-concept,固定
课题,sub-concept,类型
包括,sub-concept,纸质
登载,sub-concept,固定
特征,sub-concept,类型
高,sub-concept,包括
时常,sub-concept,客观
能源部,sub-concept,纸质
提供,sub-concept,密
加工,sub-concept,类
定义,sub-concept,两
培养,sub-concept,续
电,sub-concept,各期
主观,sub-concept,载体
扉页,sub-concept,图书
文字,sub-concept,分
有机,sub-concept,媒体
年,sub-concept,包括
链接,sub-concept,资源
49,sub-concept,重复
数量,sub-concept,固定
电波,sub-concept,媒体
媒体,sub-concept,种类
研究,sub-concept,般
调查,sub-concept,资源
中,sub-concept,篇
 ,sub-concept,居多
纸,sub-concept,种类
细节,sub-concept,信息
期刊,sub-concept,年月
p,sub-concept,指
易,sub-concept,称
自然,sub-concept,信息
缺点,sub-concept,分
若干,sub-concept,周期
详细性,sub-concept,资源
代号,sub-concept,信息
少,sub-concept,媒体
论文,sub-concept,超过
建设,sub-concept,作用
印刷型,sub-concept,种类
225,sub-concept,连续
论文,sub-concept,思考
统一,sub-concept,记录
发现,sub-concept,顺序号
论文,sub-concept,手段
技术,sub-concept,居多
价,sub-concept,纸质
ISO规定,sub-concept,图书
思想,sub-concept,媒体
提取,sub-concept,分
284,sub-concept,作者
语言,sub-concept,两
文字,sub-concept,两
指,sub-concept,多种
核心,sub-concept,手写
政务,sub-concept,资源
成果,sub-concept,统一
培养,sub-concept,顺序号
高,sub-concept,载体
区域,sub-concept,周期
藏,sub-concept,信息
年,sub-concept,连续
要点,sub-concept,看法
表达,sub-concept,两
期刊,sub-concept,超过
定义,sub-concept,手段
对手,sub-concept,类型
符号,sub-concept,两
选择,sub-concept,多种
